X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
0.000472013,8.97212e-05,2.18779e-05,1.29232e-10,8.11163e-17,67,7166,7166,0.00025019,-6.59754e-05,6.35659e-07
0.000466492,9.36438e-05,2.08349e-05,1.29221e-10,8.1116e-17,67,7187,7187,0.000248409,-6.9492e-05,-8.96399e-07
0.000548419,4.93042e-05,1.06864e-05,1.28984e-10,8.11177e-17,78,7198,7198,5.23493e-05,6.20518e-06,-2.51414e-06
0.000511925,8.47844e-05,1.92525e-05,1.29181e-10,8.11159e-17,73,7494,7494,0.000225338,-5.88861e-05,4.23786e-07
0.000489263,8.23184e-05,1.48476e-05,1.29235e-10,8.11161e-17,71,7505,7505,0.000273069,-7.2911e-05,1.23091e-06
6.88511e-05,6.47485e-05,1.70944e-05,1.29175e-10,8.11165e-17,8,7594,7594,0.000282051,1.18521e-06,2.01827e-06
0.000499056,7.477e-05,1.15488e-05,1.29068e-10,8.11169e-17,71,7621,7621,0.000188417,-4.86277e-05,-1.32997e-06
0.000397952,9.86712e-05,9.28945e-06,1.29087e-10,8.11162e-17,57,7658,7658,7.39926e-05,-1.94552e-05,-4.46981e-07
0.000373652,0.000120263,1.99323e-05,1.29483e-10,8.1115e-17,53,7690,7690,0.000230922,-4.0398e-05,7.80055e-07
0.000567068,5.92814e-05,1.12292e-05,1.2923e-10,8.1116e-17,80,7743,7743,0.000228299,-3.38595e-06,-5.41299e-07
1.09669e-05,7.50791e-05,2.02786e-05,1.2912e-10,8.11164e-17,1,7752,7752,0.000121692,-2.08734e-06,3.74042e-06
1.21115e-05,6.44695e-05,2.0343e-05,1.2912e-10,8.11165e-17,0,7780,7780,0.000273374,-2.54087e-06,2.02812e-06
4.32002e-05,7.262e-05,8.7337e-06,1.29427e-10,8.11158e-17,7,7853,7853,0.000125255,3.47882e-07,-1.06441e-06
0.000701606,5.62069e-05,2.61656e-05,1.29875e-10,8.11145e-17,100,8066,8066,0.000121236,-4.45764e-08,2.05703e-07
0.000551226,7.39847e-05,2.24329e-05,1.2918e-10,8.11161e-17,79,8076,8076,0.00016475,-3.59126e-05,1.55564e-06
0.000327579,0.000116866,1.08238e-05,1.28486e-10,8.11201e-17,47,8197,8197,0.000112905,2.7202e-05,-5.28779e-07
