X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
9.42704e-05,5.74106e-05,9.36456e-06,1.29383e-10,8.11158e-17,12,13312,13312,0.000191942,6.64262e-07,1.47262e-07
0.000233708,4.63686e-05,1.75502e-05,1.29175e-10,8.11164e-17,32,13319,13319,0.000116989,-3.07188e-05,5.64e-08
0.000472559,3.61738e-05,1.22061e-05,1.29144e-10,8.11165e-17,66,13360,13360,8.53387e-05,2.29104e-05,1.06627e-07
0.000224775,8.42483e-05,2.28654e-05,1.29238e-10,8.11164e-17,33,13411,13411,0.000214959,5.67921e-05,-4.85781e-07
0.00050898,6.77731e-05,1.7562e-05,1.28923e-10,8.11166e-17,73,13439,13439,0.000112561,-3.03452e-05,-1.38755e-06
0.000425523,9.23467e-05,2.0955e-05,1.29095e-10,8.11169e-17,61,13466,13466,0.000153998,-4.07245e-05,3.52798e-07
0.000518221,7.83795e-05,1.02108e-05,1.29424e-10,8.11157e-17,75,13613,13613,0.000224665,-6.59349e-05,-7.75524e-07
8.93175e-05,6.40402e-05,2.83806e-05,1.28893e-10,8.11171e-17,12,13702,13702,0.000132692,6.47012e-07,-2.42236e-06
0.000421261,2.50361e-05,1.30257e-05,1.29262e-10,8.11163e-17,60,13717,13717,9.94824e-05,2.64949e-05,-6.86021e-07
0.000697145,5.39164e-05,1.95574e-05,1.29318e-10,8.11162e-17,100,13884,13884,0.000176035,1.63229e-07,-8.01405e-07
0.000535113,4.73622e-05,1.42797e-05,1.29065e-10,8.11168e-17,76,13951,13951,5.66899e-05,5.38837e-06,-7.207e-07
0.000446573,3.63973e-05,1.94368e-05,1.29163e-10,8.11165e-17,62,14128,14128,6.92e-05,1.82153e-05,-1.49284e-08
0.000375551,0.000121997,9.11914e-06,1.29282e-10,8.11163e-17,53,14260,14260,0.00014444,-2.9389e-05,1.86418e-07
0.000602376,6.50311e-05,2.61015e-05,1.29381e-10,8.11158e-17,86,14265,14265,0.000192446,7.55801e-07,-2.82671e-07
0.000117655,5.82972e-05,9.77143e-06,1.2919e-10,8.11165e-17,16,14512,14512,0.00021098,-4.19747e-07,1.87124e-07
0.000691071,7.00013e-05,1.25444e-05,1.29024e-10,8.11168e-17,99,14647,14647,0.000232535,-9.58311e-07,-2.89904e-07
0.000135085,7.06273e-05,1.49944e-05,1.29027e-10,8.11168e-17,19,14852,14852,0.000235541,9.15226e-07,-1.50704e-06
